Label: Tib-Ant Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Label: Gcn-Med Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Auto
Use Camera: NO
Video File Path: prueba Tib-ant, Gcn-med[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],Tib-Ant [V],Gcn-Med [V]
1.643300e+001,-5.035400e-006,1.480103e-005
1.643400e+001,-2.746582e-006,2.288818e-006
1.643500e+001,-6.103516e-006,-1.525879e-007
1.643600e+001,-8.697510e-006,9.002686e-006
1.643700e+001,-1.022339e-005,6.256104e-006
1.643800e+001,-1.037598e-005,1.235962e-005
1.643900e+001,-8.850098e-006,1.678467e-005
1.644000e+001,-1.770020e-005,-1.831055e-006
1.644100e+001,-2.014160e-005,-5.187988e-006
1.644200e+001,-2.044678e-005,0.000000e+000
1.644300e+001,-1.861572e-005,-8.087158e-006
1.644400e+001,-2.609253e-005,-1.068115e-005
1.644500e+001,-2.548218e-005,-7.934570e-006
1.644600e+001,-2.517700e-005,-1.007080e-005
1.644700e+001,-2.227783e-005,-9.307861e-006
1.644800e+001,-1.861572e-005,-4.730225e-006
1.644900e+001,-1.968384e-005,3.051758e-007
1.645000e+001,-1.510620e-005,3.204346e-006
1.645100e+001,-1.083374e-005,4.577637e-006
1.645200e+001,-7.629395e-006,9.460449e-006
1.645300e+001,-4.119873e-006,1.663208e-005
1.645400e+001,-5.035400e-006,1.327515e-005
1.645500e+001,-8.850098e-006,9.155273e-006
1.645600e+001,-8.087158e-006,7.781982e-006
1.645700e+001,-4.425049e-006,7.476807e-006
1.645800e+001,-6.713867e-006,9.307861e-006
1.645900e+001,-1.129150e-005,9.155273e-007
1.646000e+001,-1.174927e-005,-2.899170e-006
1.646100e+001,-1.953125e-005,-1.068115e-006
1.646200e+001,-2.182007e-005,1.098633e-005
1.646300e+001,-2.044678e-005,7.629395e-007
1.646400e+001,-1.770020e-005,-3.356934e-006
1.646500e+001,-1.815796e-005,-2.441406e-006
1.646600e+001,-1.892090e-005,-2.593994e-006
1.646700e+001,-1.907349e-005,-5.798340e-006
1.646800e+001,-1.632690e-005,-7.629395e-007
1.646900e+001,-1.708984e-005,4.119873e-006
1.647000e+001,-1.419067e-005,-6.866455e-006
1.647100e+001,-9.307861e-006,-1.068115e-005
1.647200e+001,-7.476807e-006,1.525879e-006
1.647300e+001,-9.765625e-006,1.419067e-005
1.647400e+001,-1.159668e-005,9.155273e-006
1.647500e+001,-1.022339e-005,1.327515e-005
1.647600e+001,-1.327515e-005,2.639771e-005
1.647700e+001,-1.525879e-005,8.697510e-006
1.647800e+001,-1.647949e-005,-2.136230e-006
1.647900e+001,-1.647949e-005,-5.798340e-006
1.648000e+001,-1.647949e-005,6.408691e-006
1.648100e+001,-1.754761e-005,3.601074e-005
1.648200e+001,-2.304077e-005,1.205444e-005
1.648300e+001,-2.487183e-005,2.441406e-006
1.648400e+001,-2.258301e-005,-1.205444e-005
1.648500e+001,-1.190186e-005,-2.502441e-005
1.648600e+001,-1.174927e-005,-2.334595e-005
1.648700e+001,-1.144409e-005,-1.434326e-005
1.648800e+001,-1.220703e-005,-1.022339e-005
1.648900e+001,-1.419067e-005,5.187988e-006
1.649000e+001,-6.256104e-006,1.159668e-005
1.649100e+001,-3.662109e-006,1.541138e-005
1.649200e+001,-3.814697e-006,1.586914e-005
1.649300e+001,-4.425049e-006,2.075195e-005
1.649400e+001,-4.882813e-006,1.861572e-005
1.649500e+001,-6.866455e-006,1.296997e-005
1.649600e+001,-9.155273e-006,1.495361e-005
1.649700e+001,-1.235962e-005,8.697510e-006
1.649800e+001,-1.525879e-005,4.272461e-006
1.649900e+001,-1.785278e-005,3.662109e-006
1.650000e+001,-1.571655e-005,-1.220703e-006
1.650100e+001,-2.120972e-005,-5.340576e-006
1.650200e+001,-2.075195e-005,-1.251221e-005
1.650300e+001,-1.815796e-005,-1.480103e-005
1.650400e+001,-1.831055e-005,-8.239746e-006
1.650500e+001,-1.968384e-005,-6.103516e-006
1.650600e+001,-1.937866e-005,-4.119873e-006
1.650700e+001,-1.861572e-005,-6.561279e-006
1.650800e+001,-1.510620e-005,-5.035400e-006
1.650900e+001,-1.190186e-005,-3.967285e-006
1.651000e+001,-1.129150e-005,-9.155273e-007
1.651100e+001,-1.281738e-005,4.119873e-006
1.651200e+001,-1.251221e-005,5.340576e-006
1.651300e+001,-1.327515e-005,1.205444e-005
1.651400e+001,-1.205444e-005,3.662109e-006
1.651500e+001,-9.002686e-006,7.781982e-006
1.651600e+001,-1.083374e-005,1.419067e-005
1.651700e+001,-1.693726e-005,1.052856e-005
1.651800e+001,-1.464844e-005,9.918213e-006
1.651900e+001,-1.647949e-005,8.392334e-006
1.652000e+001,-1.708984e-005,6.713867e-006
1.652100e+001,-1.953125e-005,6.256104e-006
1.652200e+001,-1.968384e-005,6.256104e-006
1.652300e+001,-2.441406e-005,-1.525879e-006
1.652400e+001,-2.624512e-005,-7.476807e-006
1.652500e+001,-2.197266e-005,-7.476807e-006
1.652600e+001,-1.770020e-005,-2.899170e-006
1.652700e+001,-1.281738e-005,4.577637e-007
1.652800e+001,-1.220703e-005,2.593994e-006
1.652900e+001,-1.373291e-005,3.051758e-006
1.653000e+001,-1.113892e-005,7.781982e-006
1.653100e+001,-4.882813e-006,1.281738e-005
1.653200e+001,-6.713867e-006,1.815796e-005
1.653300e+001,-9.002686e-006,1.449585e-005
1.653400e+001,-1.296997e-005,2.090454e-005
1.653500e+001,-1.388550e-005,3.662109e-006
1.653600e+001,-1.235962e-005,-1.342773e-005
1.653700e+001,-1.342773e-005,2.899170e-006
1.653800e+001,-1.754761e-005,6.408691e-006
1.653900e+001,-1.922607e-005,3.356934e-006
1.654000e+001,-2.075195e-005,-1.068115e-006
1.654100e+001,-1.525879e-005,1.983643e-006
1.654200e+001,-1.159668e-005,-1.678467e-006
1.654300e+001,-1.449585e-005,-8.697510e-006
1.654400e+001,-1.434326e-005,-1.846313e-005
1.654500e+001,-1.327515e-005,-2.441406e-005
1.654600e+001,-1.434326e-005,-5.798340e-006
1.654700e+001,-1.480103e-005,-2.899170e-006
1.654800e+001,-1.312256e-005,1.083374e-005
1.654900e+001,-1.144409e-005,9.155273e-007
1.655000e+001,-9.002686e-006,1.678467e-006
1.655100e+001,-5.340576e-006,7.781982e-006
1.655200e+001,-5.035400e-006,1.510620e-005
1.655300e+001,-6.103516e-006,1.434326e-005
1.655400e+001,-7.019043e-006,-1.678467e-006
1.655500e+001,-4.119873e-006,-7.629395e-007
1.655600e+001,-6.408691e-006,7.019043e-006
1.655700e+001,-8.087158e-006,5.340576e-006
1.655800e+001,-6.866455e-006,5.798340e-006
1.655900e+001,-6.408691e-006,-1.373291e-006
1.656000e+001,-1.770020e-005,-4.272461e-006
1.656100e+001,-2.075195e-005,1.052856e-005
1.656200e+001,-2.593994e-005,2.441406e-006
1.656300e+001,-2.990723e-005,1.724243e-005
1.656400e+001,-2.792358e-005,3.936768e-005
1.656500e+001,-2.746582e-005,1.632690e-005
1.656600e+001,-2.517700e-005,-4.272461e-006
1.656700e+001,-2.487183e-005,-1.754761e-005
1.656800e+001,-2.258301e-005,-5.340576e-006
1.656900e+001,-1.739502e-005,1.113892e-005
1.657000e+001,-1.861572e-005,1.083374e-005
1.657100e+001,-1.144409e-005,1.602173e-005
1.657200e+001,-1.510620e-005,4.882813e-006
1.657300e+001,-1.403809e-005,-9.307861e-006
1.657400e+001,-1.281738e-005,-6.713867e-006
1.657500e+001,-1.083374e-005,-7.324219e-006
1.657600e+001,-1.190186e-005,-6.713867e-006
1.657700e+001,-1.068115e-005,6.103516e-007
1.657800e+001,-5.950928e-006,-4.425049e-006
1.657900e+001,-5.187988e-006,-1.007080e-005
1.658000e+001,-8.239746e-006,-3.051758e-007
1.658100e+001,-5.187988e-006,9.460449e-006
1.658200e+001,-1.144409e-005,6.103516e-007
1.658300e+001,-1.403809e-005,-1.052856e-005
1.658400e+001,-1.556396e-005,-1.205444e-005
1.658500e+001,-1.754761e-005,-1.037598e-005
1.658600e+001,-1.708984e-005,-6.103516e-006
1.658700e+001,-1.525879e-005,9.155273e-006
1.658800e+001,-1.159668e-005,1.831055e-005
1.658900e+001,-1.083374e-005,2.670288e-005
1.659000e+001,-1.159668e-005,2.212524e-005
1.659100e+001,-1.434326e-005,1.571655e-005
1.659200e+001,-1.632690e-005,1.174927e-005
1.659300e+001,-1.342773e-005,1.113892e-005
1.659400e+001,-1.190186e-005,8.697510e-006
1.659500e+001,-1.800537e-005,9.002686e-006
1.659600e+001,-1.754761e-005,4.272461e-006
1.659700e+001,-1.266479e-005,2.593994e-006
1.659800e+001,-1.022339e-005,3.356934e-006
1.659900e+001,-9.613037e-006,-6.103516e-007
1.660000e+001,-1.464844e-005,-4.272461e-006
1.660100e+001,-1.678467e-005,-3.509521e-006
1.660200e+001,-1.724243e-005,-7.629395e-006
1.660300e+001,-1.708984e-005,-1.190186e-005
1.660400e+001,-2.090454e-005,-1.007080e-005
1.660500e+001,-2.380371e-005,-7.171631e-006
1.660600e+001,-2.441406e-005,5.493164e-006
1.660700e+001,-2.258301e-005,2.288818e-006
1.660800e+001,-2.182007e-005,2.746582e-006
1.660900e+001,-2.197266e-005,0.000000e+000
1.661000e+001,-1.541138e-005,1.846313e-005
1.661100e+001,-1.235962e-005,2.090454e-005
1.661200e+001,-7.629395e-006,-4.425049e-006
1.661300e+001,-6.256104e-006,-2.395630e-005
1.661400e+001,-6.408691e-006,-1.663208e-005
1.661500e+001,-9.155273e-006,1.052856e-005
1.661600e+001,-5.035400e-006,9.155273e-006
1.661700e+001,-9.002686e-006,1.174927e-005
1.661800e+001,-9.155273e-006,8.544922e-006
1.661900e+001,-1.388550e-005,3.356934e-006
1.662000e+001,-1.480103e-005,1.022339e-005
1.662100e+001,-1.083374e-005,4.882813e-006
1.662200e+001,-1.037598e-005,6.866455e-006
1.662300e+001,-1.007080e-005,7.629395e-006
1.662400e+001,-1.281738e-005,1.068115e-005
1.662500e+001,-1.495361e-005,1.525879e-006
1.662600e+001,-1.663208e-005,-1.724243e-005
1.662700e+001,-1.922607e-005,-1.632690e-005
1.662800e+001,-1.983643e-005,-1.632690e-005
1.662900e+001,-1.861572e-005,1.342773e-005
1.663000e+001,-1.693726e-005,4.547119e-005
1.663100e+001,-1.449585e-005,2.593994e-005
1.663200e+001,-1.220703e-005,1.342773e-005
1.663300e+001,-1.022339e-005,1.678467e-006
1.663400e+001,-7.476807e-006,3.051758e-007
1.663500e+001,-7.476807e-006,-7.476807e-006
1.663600e+001,-1.251221e-005,-7.476807e-006
1.663700e+001,-1.541138e-005,-7.934570e-006
1.663800e+001,-1.083374e-005,-1.678467e-006
1.663900e+001,-9.307861e-006,-7.629395e-007
1.664000e+001,-1.052856e-005,8.544922e-006
1.664100e+001,-1.266479e-005,1.754761e-005
1.664200e+001,-2.029419e-005,4.272461e-006
1.664300e+001,-2.395630e-005,-4.882813e-006
1.664400e+001,-2.288818e-005,-7.171631e-006
1.664500e+001,-1.831055e-005,-5.035400e-006
1.664600e+001,-2.029419e-005,-6.866455e-006
1.664700e+001,-1.892090e-005,-3.509521e-006
1.664800e+001,-2.014160e-005,-7.171631e-006
1.664900e+001,-1.861572e-005,-1.373291e-006
1.665000e+001,-1.861572e-005,7.476807e-006
1.665100e+001,-2.166748e-005,8.239746e-006
1.665200e+001,-1.861572e-005,9.155273e-006
1.665300e+001,-1.861572e-005,9.613037e-006
1.665400e+001,-1.739502e-005,9.613037e-006
1.665500e+001,-9.002686e-006,8.239746e-006
1.665600e+001,-7.019043e-006,1.220703e-005
1.665700e+001,-6.103516e-006,1.434326e-005
1.665800e+001,-7.019043e-006,1.098633e-005
1.665900e+001,-3.967285e-006,1.358032e-005
1.666000e+001,-5.950928e-006,3.967285e-006
1.666100e+001,-8.850098e-006,-1.525879e-006
1.666200e+001,-1.220703e-005,-6.103516e-006
1.666300e+001,-1.556396e-005,-2.105713e-005
1.666400e+001,-1.754761e-005,-2.487183e-005
1.666500e+001,-1.831055e-005,-8.087158e-006
1.666600e+001,-1.831055e-005,0.000000e+000
1.666700e+001,-1.998901e-005,-1.831055e-006
1.666800e+001,-2.273560e-005,-1.068115e-005
1.666900e+001,-1.998901e-005,-3.051758e-007
1.667000e+001,-1.510620e-005,2.441406e-006
1.667100e+001,-1.312256e-005,2.899170e-006
1.667200e+001,-1.312256e-005,4.119873e-006
1.667300e+001,-7.781982e-006,1.068115e-006
1.667400e+001,-9.613037e-006,1.052856e-005
1.667500e+001,-1.205444e-005,1.586914e-005
1.667600e+001,-1.388550e-005,1.129150e-005
1.667700e+001,-9.765625e-006,1.586914e-005
1.667800e+001,-1.174927e-005,1.708984e-005
1.667900e+001,-1.129150e-005,1.159668e-005
1.668000e+001,-1.525879e-005,6.713867e-006
1.668100e+001,-1.525879e-005,6.866455e-006
1.668200e+001,-1.556396e-005,7.781982e-006
1.668300e+001,-1.434326e-005,7.019043e-006
1.668400e+001,-1.831055e-005,2.441406e-006
1.668500e+001,-1.861572e-005,1.525879e-007
1.668600e+001,-1.556396e-005,1.068115e-006
1.668700e+001,-1.388550e-005,-3.662109e-006
1.668800e+001,-1.083374e-005,-1.831055e-006
1.668900e+001,-1.068115e-005,4.425049e-006
1.669000e+001,-1.174927e-005,5.340576e-006
1.669100e+001,-7.019043e-006,7.629395e-007
1.669200e+001,-8.087158e-006,1.983643e-006
1.669300e+001,-6.561279e-006,1.983643e-006
1.669400e+001,-1.007080e-005,3.204346e-006
1.669500e+001,-8.697510e-006,5.950928e-006
1.669600e+001,-1.083374e-005,5.035400e-006
1.669700e+001,-1.556396e-005,9.613037e-006
1.669800e+001,-1.785278e-005,8.087158e-006
1.669900e+001,-1.510620e-005,3.967285e-006
1.670000e+001,-1.800537e-005,-1.831055e-006
1.670100e+001,-1.754761e-005,-3.204346e-006
1.670200e+001,-1.831055e-005,0.000000e+000
1.670300e+001,-2.014160e-005,-6.713867e-006
1.670400e+001,-1.663208e-005,-8.087158e-006
1.670500e+001,-1.983643e-005,-1.220703e-006
1.670600e+001,-2.471924e-005,-2.288818e-006
1.670700e+001,-2.639771e-005,-5.340576e-006
1.670800e+001,-2.334595e-005,-6.103516e-006
1.670900e+001,-2.288818e-005,-3.356934e-006
1.671000e+001,-2.075195e-005,-6.256104e-006
1.671100e+001,-1.541138e-005,2.593994e-006
1.671200e+001,-1.495361e-005,3.051758e-006
1.671300e+001,-1.464844e-005,1.144409e-005
1.671400e+001,-1.068115e-005,1.373291e-005
1.671500e+001,-9.307861e-006,9.460449e-006
1.671600e+001,-7.476807e-006,4.425049e-006
1.671700e+001,-5.798340e-006,6.866455e-006
1.671800e+001,-1.129150e-005,6.256104e-006
1.671900e+001,-1.220703e-005,2.746582e-006
1.672000e+001,-1.083374e-005,1.831055e-006
1.672100e+001,-7.934570e-006,6.256104e-006
1.672200e+001,-1.403809e-005,9.155273e-006
1.672300e+001,-1.678467e-005,2.288818e-006
1.672400e+001,-1.815796e-005,-1.251221e-005
1.672500e+001,-1.800537e-005,-1.831055e-005
1.672600e+001,-1.831055e-005,-1.586914e-005
1.672700e+001,-1.251221e-005,1.373291e-006
1.672800e+001,-7.324219e-006,1.373291e-005
1.672900e+001,-9.613037e-006,2.487183e-005
1.673000e+001,-1.007080e-005,1.907349e-005
1.673100e+001,-6.256104e-006,1.037598e-005
1.673200e+001,-6.713867e-006,8.239746e-006
1.673300e+001,-4.272461e-006,1.449585e-005
1.673400e+001,-3.662109e-006,1.022339e-005
1.673500e+001,-6.713867e-006,9.460449e-006
1.673600e+001,-7.171631e-006,1.922607e-005
1.673700e+001,-6.408691e-006,1.281738e-005
1.673800e+001,-1.174927e-005,5.493164e-006
1.673900e+001,-2.029419e-005,1.831055e-006
1.674000e+001,-2.243042e-005,-8.697510e-006
1.674100e+001,-2.227783e-005,-9.155273e-006
1.674200e+001,-2.197266e-005,-8.239746e-006
1.674300e+001,-2.288818e-005,-1.495361e-005
1.674400e+001,-2.883911e-005,-1.739502e-005
1.674500e+001,-2.761841e-005,-7.629395e-006
1.674600e+001,-2.090454e-005,6.103516e-007
1.674700e+001,-1.922607e-005,-1.678467e-006
1.674800e+001,-1.785278e-005,-2.746582e-006
1.674900e+001,-1.647949e-005,-1.678467e-006
1.675000e+001,-9.460449e-006,-5.035400e-006
1.675100e+001,-1.037598e-005,4.425049e-006
1.675200e+001,-9.307861e-006,7.019043e-006
1.675300e+001,-9.460449e-006,8.087158e-006
1.675400e+001,-7.019043e-006,1.388550e-005
1.675500e+001,-1.068115e-005,4.425049e-006
1.675600e+001,-1.205444e-005,7.629395e-007
1.675700e+001,-1.129150e-005,7.934570e-006
1.675800e+001,-1.266479e-005,1.220703e-005
1.675900e+001,-1.510620e-005,2.716064e-005
1.676000e+001,-1.785278e-005,1.968384e-005
1.676100e+001,-1.724243e-005,1.327515e-005
1.676200e+001,-1.968384e-005,-6.561279e-006
1.676300e+001,-1.937866e-005,-1.342773e-005
1.676400e+001,-2.182007e-005,-1.113892e-005
1.676500e+001,-2.563477e-005,-1.525879e-006
1.676600e+001,-2.563477e-005,1.602173e-005
1.676700e+001,-2.426147e-005,1.129150e-005
1.676800e+001,-1.770020e-005,-2.136230e-006
1.676900e+001,-1.266479e-005,-5.798340e-006
1.677000e+001,-1.037598e-005,-7.324219e-006
1.677100e+001,-6.408691e-006,-6.256104e-006
1.677200e+001,-1.037598e-005,5.493164e-006
1.677300e+001,-5.798340e-006,8.087158e-006
1.677400e+001,-2.136230e-006,9.307861e-006
1.677500e+001,-3.509521e-006,8.697510e-006
1.677600e+001,-4.119873e-006,-5.493164e-006
1.677700e+001,-8.239746e-006,-9.307861e-006
1.677800e+001,-7.781982e-006,2.593994e-006
1.677900e+001,-1.190186e-005,1.373291e-006
1.678000e+001,-1.373291e-005,2.899170e-006
1.678100e+001,-1.327515e-005,1.373291e-006
1.678200e+001,-1.495361e-005,-7.171631e-006
1.678300e+001,-1.663208e-005,-3.356934e-006
1.678400e+001,-1.892090e-005,1.159668e-005
1.678500e+001,-1.953125e-005,1.220703e-005
1.678600e+001,-2.212524e-005,1.098633e-005
1.678700e+001,-2.136230e-005,1.388550e-005
1.678800e+001,-2.212524e-005,-9.155273e-007
1.678900e+001,-2.044678e-005,-7.019043e-006
1.679000e+001,-2.120972e-005,-1.525879e-005
1.679100e+001,-1.892090e-005,-2.120972e-005
1.679200e+001,-1.815796e-005,-9.613037e-006
1.679300e+001,-1.419067e-005,5.187988e-006
1.679400e+001,-5.187988e-006,1.754761e-005
1.679500e+001,-5.187988e-006,2.120972e-005
1.679600e+001,-4.577637e-006,2.258301e-005
1.679700e+001,-5.340576e-006,1.419067e-005
1.679800e+001,-3.814697e-006,1.083374e-005
1.679900e+001,-8.087158e-006,7.781982e-006
1.680000e+001,-6.256104e-006,1.678467e-006
1.680100e+001,-1.022339e-005,3.204346e-006
1.680200e+001,-1.754761e-005,1.831055e-006
1.680300e+001,-1.861572e-005,-2.136230e-006
1.680400e+001,-2.197266e-005,-1.373291e-006
1.680500e+001,-2.563477e-005,-2.746582e-006
1.680600e+001,-2.456665e-005,-6.103516e-006
1.680700e+001,-2.120972e-005,-5.950928e-006
1.680800e+001,-2.014160e-005,-4.577637e-006
1.680900e+001,-1.663208e-005,-5.950928e-006
1.681000e+001,-1.159668e-005,1.678467e-006
1.681100e+001,-8.697510e-006,7.629395e-006
1.681200e+001,-6.561279e-006,9.002686e-006
1.681300e+001,-2.593994e-006,1.403809e-005
1.681400e+001,-2.899170e-006,2.548218e-005
1.681500e+001,-8.697510e-006,1.220703e-005
1.681600e+001,-9.613037e-006,3.662109e-006
1.681700e+001,-1.266479e-005,-3.967285e-006
1.681800e+001,-1.449585e-005,-7.476807e-006
1.681900e+001,-1.693726e-005,-1.083374e-005
1.682000e+001,-2.105713e-005,-2.288818e-006
1.682100e+001,-1.953125e-005,8.544922e-006
1.682200e+001,-1.770020e-005,1.068115e-006
1.682300e+001,-2.029419e-005,-7.019043e-006
1.682400e+001,-2.456665e-005,-3.356934e-006
1.682500e+001,-2.471924e-005,-5.187988e-006
1.682600e+001,-2.471924e-005,-2.441406e-006
1.682700e+001,-2.319336e-005,2.441406e-006
1.682800e+001,-1.998901e-005,3.967285e-006
1.682900e+001,-1.831055e-005,4.577637e-006
1.683000e+001,-1.541138e-005,-6.408691e-006
1.683100e+001,-1.113892e-005,-1.434326e-005
1.683200e+001,-5.035400e-006,-1.861572e-005
1.683300e+001,-4.272461e-006,1.800537e-005
1.683400e+001,-6.103516e-006,2.960205e-005
1.683500e+001,-6.713867e-006,2.960205e-005
1.683600e+001,-9.460449e-006,2.548218e-005
1.683700e+001,-1.159668e-005,-2.288818e-006
1.683800e+001,-1.205444e-005,-7.629395e-006
1.683900e+001,-1.190186e-005,-6.561279e-006
1.684000e+001,-1.434326e-005,6.103516e-006
1.684100e+001,-1.510620e-005,4.959106e-005
1.684200e+001,-1.174927e-005,3.540039e-005
1.684300e+001,-1.235962e-005,-1.632690e-005
1.684400e+001,-1.510620e-005,-1.388550e-005
1.684500e+001,-1.800537e-005,-1.525879e-005
1.684600e+001,-1.922607e-005,-4.119873e-006
1.684700e+001,-1.922607e-005,1.159668e-005
1.684800e+001,-1.586914e-005,7.476807e-006
1.684900e+001,-1.541138e-005,-5.340576e-006
1.685000e+001,-1.464844e-005,-9.002686e-006
1.685100e+001,-1.480103e-005,-1.937866e-005
1.685200e+001,-1.388550e-005,-2.792358e-005
1.685300e+001,-9.918213e-006,-8.087158e-006
1.685400e+001,-7.934570e-006,1.220703e-006
1.685500e+001,-8.697510e-006,5.340576e-006
1.685600e+001,-1.388550e-005,1.235962e-005
1.685700e+001,-1.159668e-005,1.998901e-005
1.685800e+001,-1.266479e-005,1.663208e-005
1.685900e+001,-1.159668e-005,1.541138e-005
1.686000e+001,-1.327515e-005,2.014160e-005
1.686100e+001,-1.373291e-005,5.950928e-006
1.686200e+001,-1.052856e-005,7.629395e-006
1.686300e+001,-1.312256e-005,8.850098e-006
1.686400e+001,-1.770020e-005,-3.509521e-006
1.686500e+001,-2.014160e-005,-7.019043e-006
1.686600e+001,-1.785278e-005,-1.281738e-005
1.686700e+001,-1.922607e-005,-9.765625e-006
1.686800e+001,-2.456665e-005,-9.765625e-006
1.686900e+001,-1.922607e-005,-7.324219e-006
1.687000e+001,-1.770020e-005,-1.068115e-006
1.687100e+001,-1.510620e-005,3.967285e-006
1.687200e+001,-1.327515e-005,7.781982e-006
1.687300e+001,-1.678467e-005,8.850098e-006
1.687400e+001,-1.312256e-005,6.408691e-006
1.687500e+001,-1.419067e-005,5.798340e-006
1.687600e+001,-1.144409e-005,8.544922e-006
1.687700e+001,-1.647949e-005,6.408691e-006
1.687800e+001,-1.205444e-005,7.781982e-006
1.687900e+001,-1.235962e-005,5.187988e-006
1.688000e+001,-1.647949e-005,6.408691e-006
1.688100e+001,-1.754761e-005,6.256104e-006
1.688200e+001,-1.403809e-005,5.187988e-006
1.688300e+001,-1.724243e-005,3.509521e-006
1.688400e+001,-1.480103e-005,-3.967285e-006
1.688500e+001,-1.312256e-005,-1.052856e-005
1.688600e+001,-1.174927e-005,-1.068115e-005
1.688700e+001,-1.007080e-005,-9.613037e-006
1.688800e+001,-1.190186e-005,4.577637e-007
1.688900e+001,-1.007080e-005,4.577637e-007
1.689000e+001,-1.022339e-005,3.509521e-006
1.689100e+001,-8.087158e-006,4.882813e-006
1.689200e+001,-1.022339e-005,4.882813e-006
1.689300e+001,-9.002686e-006,9.613037e-006
1.689400e+001,-1.251221e-005,1.281738e-005
1.689500e+001,-1.129150e-005,1.464844e-005
1.689600e+001,-1.190186e-005,1.449585e-005
1.689700e+001,-1.586914e-005,1.235962e-005
1.689800e+001,-1.480103e-005,1.174927e-005
1.689900e+001,-1.892090e-005,8.392334e-006
1.690000e+001,-1.815796e-005,8.697510e-006
1.690100e+001,-1.754761e-005,6.561279e-006
1.690200e+001,-1.708984e-005,-6.103516e-007
1.690300e+001,-1.785278e-005,-2.288818e-006
1.690400e+001,-1.678467e-005,-1.373291e-006
1.690500e+001,-9.307861e-006,-1.373291e-006
1.690600e+001,-1.312256e-005,-4.882813e-006
1.690700e+001,-1.373291e-005,-4.272461e-006
1.690800e+001,-1.449585e-005,-4.272461e-006
1.690900e+001,-1.281738e-005,-2.746582e-006
1.691000e+001,-1.113892e-005,-1.525879e-007
1.691100e+001,-1.251221e-005,-1.678467e-006
1.691200e+001,-1.586914e-005,-3.662109e-006
1.691300e+001,-1.144409e-005,-7.629395e-007
1.691400e+001,-1.235962e-005,0.000000e+000
1.691500e+001,-1.068115e-005,-7.476807e-006
1.691600e+001,-9.613037e-006,-9.307861e-006
1.691700e+001,-1.831055e-005,-5.035400e-006
1.691800e+001,-1.800537e-005,6.256104e-006
1.691900e+001,-2.243042e-005,1.647949e-005
1.692000e+001,-2.655029e-005,1.953125e-005
1.692100e+001,-2.563477e-005,1.281738e-005
1.692200e+001,-2.288818e-005,-3.509521e-006
1.692300e+001,-2.532959e-005,-7.476807e-006
1.692400e+001,-2.120972e-005,-5.035400e-006
1.692500e+001,-1.831055e-005,-1.373291e-006
1.692600e+001,-1.403809e-005,-5.950928e-006
1.692700e+001,-1.373291e-005,-1.373291e-006
1.692800e+001,-1.037598e-005,7.781982e-006
1.692900e+001,-6.256104e-006,5.035400e-006
1.693000e+001,-8.850098e-006,0.000000e+000
1.693100e+001,-7.476807e-006,1.052856e-005
1.693200e+001,-3.204346e-006,1.129150e-005
1.693300e+001,9.155273e-007,1.312256e-005
1.693400e+001,-1.525879e-006,1.281738e-005
1.693500e+001,-7.781982e-006,1.190186e-005
1.693600e+001,-9.460449e-006,1.556396e-005
1.693700e+001,-1.388550e-005,1.220703e-005
1.693800e+001,-1.235962e-005,9.307861e-006
1.693900e+001,-1.708984e-005,8.392334e-006
1.694000e+001,-1.708984e-005,3.662109e-006
1.694100e+001,-1.708984e-005,3.814697e-006
1.694200e+001,-2.182007e-005,4.577637e-007
1.694300e+001,-2.197266e-005,-6.256104e-006
1.694400e+001,-2.059937e-005,-9.613037e-006
1.694500e+001,-2.319336e-005,-6.408691e-006
1.694600e+001,-2.243042e-005,-6.256104e-006
1.694700e+001,-2.349854e-005,-8.850098e-006
1.694800e+001,-2.059937e-005,-8.239746e-006
1.694900e+001,-1.983643e-005,2.746582e-006
1.695000e+001,-1.159668e-005,5.798340e-006
1.695100e+001,-1.052856e-005,1.205444e-005
1.695200e+001,-8.850098e-006,8.850098e-006
1.695300e+001,-2.593994e-006,1.098633e-005
1.695400e+001,-1.831055e-006,1.083374e-005
1.695500e+001,-4.730225e-006,4.272461e-006
1.695600e+001,-5.035400e-006,3.051758e-006
1.695700e+001,-8.239746e-006,2.441406e-006
1.695800e+001,-1.068115e-005,4.425049e-006
1.695900e+001,-1.312256e-005,2.288818e-006
1.696000e+001,-1.464844e-005,1.525879e-007
1.696100e+001,-1.861572e-005,-1.068115e-006
1.696200e+001,-1.770020e-005,1.678467e-006
1.696300e+001,-1.419067e-005,-3.051758e-007
1.696400e+001,-1.327515e-005,-5.493164e-006
1.696500e+001,-1.556396e-005,-1.144409e-005
1.696600e+001,-1.632690e-005,-1.541138e-005
