Label: EMG Ch1 Sampling frequency: 1.000000e+003 Number of points: 10000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Manual
Use Camera: NO
Video File Path: Set1[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],EMG Ch1 [V]
8.357000e+000,8.850098e-005
8.358000e+000,1.461792e-004
8.359000e+000,1.727295e-004
8.360000e+000,1.652527e-004
8.361000e+000,1.559448e-004
8.362000e+000,1.211548e-004
8.363000e+000,8.377075e-005
8.364000e+000,1.022339e-004
8.365000e+000,7.797241e-005
8.366000e+000,4.684448e-005
8.367000e+000,1.815796e-005
8.368000e+000,-1.129150e-005
8.369000e+000,-4.211426e-005
8.370000e+000,-8.163452e-005
8.371000e+000,-8.071899e-005
8.372000e+000,-6.973267e-005
8.373000e+000,-4.928589e-005
8.374000e+000,-4.684448e-005
8.375000e+000,-3.219604e-005
8.376000e+000,9.613037e-006
8.377000e+000,6.790161e-005
8.378000e+000,1.119995e-004
8.379000e+000,1.133728e-004
8.380000e+000,1.062012e-004
8.381000e+000,8.071899e-005
8.382000e+000,8.483887e-005
8.383000e+000,1.014709e-004
8.384000e+000,1.205444e-004
8.385000e+000,1.191711e-004
8.386000e+000,1.036072e-004
8.387000e+000,7.919312e-005
8.388000e+000,5.645752e-005
8.389000e+000,2.548218e-005
8.390000e+000,1.510620e-005
8.391000e+000,1.373291e-005
8.392000e+000,2.105713e-005
8.393000e+000,2.777100e-005
8.394000e+000,1.632690e-005
8.395000e+000,1.312256e-005
8.396000e+000,2.456665e-005
8.397000e+000,2.334595e-005
8.398000e+000,1.632690e-005
8.399000e+000,1.190186e-005
8.400000e+000,1.434326e-005
8.401000e+000,2.075195e-005
8.402000e+000,3.799438e-005
8.403000e+000,5.081177e-005
8.404000e+000,4.638672e-005
8.405000e+000,4.913330e-005
8.406000e+000,5.752563e-005
8.407000e+000,2.471924e-005
8.408000e+000,1.739502e-005
8.409000e+000,5.004883e-005
8.410000e+000,9.185791e-005
8.411000e+000,1.296997e-004
8.412000e+000,9.109497e-005
8.413000e+000,2.487183e-005
8.414000e+000,-1.083374e-005
8.415000e+000,1.770020e-005
8.416000e+000,5.020142e-005
8.417000e+000,8.804321e-005
8.418000e+000,1.126099e-004
8.419000e+000,7.614136e-005
8.420000e+000,1.116943e-004
8.421000e+000,2.304077e-004
8.422000e+000,9.994507e-005
8.423000e+000,-4.257202e-005
8.424000e+000,-4.479980e-004
8.425000e+000,-4.895020e-004
8.426000e+000,-1.200867e-004
8.427000e+000,2.861023e-004
8.428000e+000,4.283142e-004
8.429000e+000,4.013062e-004
8.430000e+000,2.673340e-004
8.431000e+000,1.992798e-004
8.432000e+000,1.876831e-004
8.433000e+000,1.602173e-004
8.434000e+000,-3.921509e-005
8.435000e+000,-1.220703e-004
8.436000e+000,-6.103516e-007
8.437000e+000,1.113892e-004
8.438000e+000,-1.675415e-004
8.439000e+000,-2.961731e-004
8.440000e+000,-1.721191e-004
8.441000e+000,5.020142e-005
8.442000e+000,1.617432e-004
8.443000e+000,4.234314e-004
8.444000e+000,3.704834e-004
8.445000e+000,-2.847290e-004
8.446000e+000,-6.213379e-004
8.447000e+000,-3.262329e-004
8.448000e+000,4.013062e-005
8.449000e+000,2.148438e-004
8.450000e+000,3.240967e-004
8.451000e+000,2.731323e-004
8.452000e+000,-4.730225e-005
8.453000e+000,-3.688049e-004
8.454000e+000,-2.656555e-004
8.455000e+000,-1.739502e-005
8.456000e+000,2.726746e-004
8.457000e+000,4.573059e-004
8.458000e+000,3.834534e-004
8.459000e+000,1.182556e-004
8.460000e+000,-1.773071e-004
8.461000e+000,-3.977966e-004
8.462000e+000,-2.095032e-004
8.463000e+000,2.775574e-004
8.464000e+000,7.196045e-004
8.465000e+000,8.111572e-004
8.466000e+000,6.031799e-004
8.467000e+000,3.236389e-004
8.468000e+000,1.231384e-004
8.469000e+000,2.243042e-005
8.470000e+000,-9.140015e-005
8.471000e+000,-2.333069e-004
8.472000e+000,-3.442383e-004
8.473000e+000,-5.947876e-004
8.474000e+000,-5.909729e-004
8.475000e+000,-6.539917e-004
8.476000e+000,-4.441833e-004
8.477000e+000,-2.197266e-005
8.478000e+000,3.929138e-004
8.479000e+000,4.570007e-004
8.480000e+000,4.469299e-004
8.481000e+000,4.800415e-004
8.482000e+000,4.257202e-004
8.483000e+000,2.745056e-004
8.484000e+000,2.650452e-004
8.485000e+000,3.816223e-004
8.486000e+000,4.974365e-005
8.487000e+000,-2.879333e-004
8.488000e+000,-3.662109e-004
8.489000e+000,-3.021240e-004
8.490000e+000,-2.963257e-004
8.491000e+000,-3.634644e-004
8.492000e+000,-6.234741e-004
8.493000e+000,-6.655884e-004
8.494000e+000,-1.385498e-004
8.495000e+000,5.433655e-004
8.496000e+000,8.396912e-004
8.497000e+000,6.971741e-004
8.498000e+000,4.217529e-004
8.499000e+000,3.251648e-004
8.500000e+000,4.205322e-004
8.501000e+000,1.008606e-004
8.502000e+000,1.983643e-005
8.503000e+000,2.624512e-005
8.504000e+000,-1.292419e-004
8.505000e+000,-2.758789e-004
8.506000e+000,-1.806641e-004
8.507000e+000,-1.661682e-004
8.508000e+000,-4.655457e-004
8.509000e+000,-3.157043e-004
8.510000e+000,7.339478e-005
8.511000e+000,4.795837e-004
8.512000e+000,4.881287e-004
8.513000e+000,2.903748e-004
8.514000e+000,1.728821e-004
8.515000e+000,6.149292e-005
8.516000e+000,1.055908e-004
8.517000e+000,1.922607e-004
8.518000e+000,1.129150e-005
8.519000e+000,5.950928e-005
8.520000e+000,6.301880e-005
8.521000e+000,9.857178e-005
8.522000e+000,-1.077271e-004
8.523000e+000,-3.800964e-004
8.524000e+000,-2.578735e-004
8.525000e+000,1.484680e-004
8.526000e+000,7.263184e-005
8.527000e+000,3.051758e-007
8.528000e+000,2.059937e-005
8.529000e+000,2.386475e-004
8.530000e+000,3.672791e-004
8.531000e+000,3.175354e-004
8.532000e+000,1.736450e-004
8.533000e+000,6.454468e-005
8.534000e+000,-4.943848e-005
8.535000e+000,-4.609680e-004
8.536000e+000,-6.439209e-004
8.537000e+000,-2.713013e-004
8.538000e+000,2.137756e-004
8.539000e+000,4.023743e-004
8.540000e+000,4.336548e-004
8.541000e+000,3.866577e-004
8.542000e+000,1.184082e-004
8.543000e+000,-1.998901e-004
8.544000e+000,-4.168701e-004
8.545000e+000,-4.206848e-004
8.546000e+000,-1.600647e-004
8.547000e+000,2.268982e-004
8.548000e+000,5.436707e-004
8.549000e+000,3.283691e-004
8.550000e+000,-1.736450e-004
8.551000e+000,-3.054810e-004
8.552000e+000,-3.395081e-004
8.553000e+000,-2.671814e-004
8.554000e+000,1.560974e-004
8.555000e+000,6.172180e-004
8.556000e+000,8.399963e-004
8.557000e+000,8.348083e-004
8.558000e+000,5.264282e-005
8.559000e+000,-3.527832e-004
8.560000e+000,-2.099609e-004
8.561000e+000,-2.067566e-004
8.562000e+000,-1.615906e-004
8.563000e+000,-3.881836e-004
8.564000e+000,-2.005005e-004
8.565000e+000,3.262329e-004
8.566000e+000,8.367920e-004
8.567000e+000,9.245300e-004
8.568000e+000,6.326294e-004
8.569000e+000,2.500916e-004
8.570000e+000,1.336670e-004
8.571000e+000,-1.092529e-004
8.572000e+000,-3.573608e-004
8.573000e+000,-4.478455e-004
8.574000e+000,-3.550720e-004
8.575000e+000,-1.930237e-004
8.576000e+000,5.844116e-005
8.577000e+000,-1.457214e-004
8.578000e+000,-8.358765e-004
8.579000e+000,-1.182861e-003
8.580000e+000,-1.055298e-003
8.581000e+000,-5.590820e-004
8.582000e+000,8.850098e-006
8.583000e+000,5.091858e-004
8.584000e+000,8.633423e-004
8.585000e+000,1.154480e-003
8.586000e+000,1.072540e-003
8.587000e+000,4.544067e-004
8.588000e+000,1.251221e-004
8.589000e+000,1.567078e-004
8.590000e+000,2.742004e-004
8.591000e+000,3.973389e-004
8.592000e+000,3.625488e-004
8.593000e+000,1.986694e-004
8.594000e+000,2.079773e-004
8.595000e+000,1.315308e-004
8.596000e+000,-2.668762e-004
8.597000e+000,-4.357910e-004
8.598000e+000,-3.016663e-004
8.599000e+000,-1.872253e-004
8.600000e+000,-1.673889e-004
8.601000e+000,-1.823425e-004
8.602000e+000,-1.747131e-004
8.603000e+000,1.861572e-005
8.604000e+000,6.271362e-005
8.605000e+000,1.112366e-004
8.606000e+000,2.331543e-004
8.607000e+000,1.841736e-004
8.608000e+000,-2.746582e-005
8.609000e+000,-2.992249e-004
8.610000e+000,-5.203247e-004
8.611000e+000,-6.295776e-004
8.612000e+000,-1.522827e-004
8.613000e+000,4.107666e-004
8.614000e+000,7.997131e-004
8.615000e+000,9.733582e-004
8.616000e+000,7.029724e-004
8.617000e+000,2.124023e-004
8.618000e+000,-3.662109e-005
8.619000e+000,-9.414673e-005
8.620000e+000,-8.224487e-005
8.621000e+000,-1.176453e-004
8.622000e+000,-1.910400e-004
8.623000e+000,-3.536987e-004
8.624000e+000,-3.840637e-004
8.625000e+000,-2.433777e-004
8.626000e+000,-1.780701e-004
8.627000e+000,-3.688049e-004
8.628000e+000,-4.190063e-004
8.629000e+000,-2.471924e-005
8.630000e+000,3.918457e-004
8.631000e+000,7.759094e-004
8.632000e+000,8.195496e-004
8.633000e+000,7.319641e-004
8.634000e+000,4.559326e-004
8.635000e+000,2.668762e-004
8.636000e+000,3.184509e-004
8.637000e+000,1.252747e-004
8.638000e+000,3.051758e-007
8.639000e+000,-1.692200e-004
8.640000e+000,-5.810547e-004
8.641000e+000,-1.014862e-003
8.642000e+000,-7.948303e-004
8.643000e+000,-1.730347e-004
8.644000e+000,5.555725e-004
8.645000e+000,8.741760e-004
8.646000e+000,5.976868e-004
8.647000e+000,4.240417e-004
8.648000e+000,7.873535e-005
8.649000e+000,-1.692200e-004
8.650000e+000,-2.568054e-004
8.651000e+000,-2.976990e-004
8.652000e+000,-4.006958e-004
8.653000e+000,-5.010986e-004
8.654000e+000,-3.012085e-004
8.655000e+000,-1.728821e-004
8.656000e+000,1.377869e-004
8.657000e+000,4.783630e-004
8.658000e+000,6.553650e-004
8.659000e+000,6.634521e-004
8.660000e+000,4.273987e-004
8.661000e+000,2.149963e-004
8.662000e+000,-1.615906e-004
8.663000e+000,-6.750488e-004
8.664000e+000,-4.965210e-004
8.665000e+000,-1.037598e-005
8.666000e+000,2.920532e-004
8.667000e+000,5.593872e-004
8.668000e+000,6.997681e-004
8.669000e+000,-3.036499e-005
8.670000e+000,-7.003784e-004
8.671000e+000,-6.419373e-004
8.672000e+000,-1.190186e-004
8.673000e+000,9.994507e-005
8.674000e+000,1.870728e-004
8.675000e+000,3.436279e-004
8.676000e+000,2.499390e-004
8.677000e+000,-3.509521e-005
8.678000e+000,-9.185791e-005
8.679000e+000,9.460449e-006
8.680000e+000,3.257751e-004
8.681000e+000,2.784729e-004
8.682000e+000,2.772522e-004
8.683000e+000,2.970886e-004
8.684000e+000,4.814148e-004
8.685000e+000,6.860352e-004
8.686000e+000,5.258179e-004
8.687000e+000,-3.128052e-005
8.688000e+000,-3.799438e-004
8.689000e+000,-4.656982e-004
8.690000e+000,-4.385376e-004
8.691000e+000,-4.885864e-004
8.692000e+000,-6.344604e-004
8.693000e+000,-4.737854e-004
8.694000e+000,-1.533508e-004
8.695000e+000,6.439209e-005
8.696000e+000,-2.273560e-005
8.697000e+000,-1.739502e-004
8.698000e+000,-9.582520e-005
8.699000e+000,1.429749e-004
8.700000e+000,6.079102e-004
8.701000e+000,1.025848e-003
8.702000e+000,1.029053e-003
8.703000e+000,6.356812e-004
8.704000e+000,1.811218e-004
8.705000e+000,-1.722717e-004
8.706000e+000,-3.945923e-004
8.707000e+000,-3.507996e-004
8.708000e+000,-1.937866e-004
8.709000e+000,-7.553101e-005
8.710000e+000,-4.608154e-005
8.711000e+000,-1.808167e-004
8.712000e+000,-3.627014e-004
8.713000e+000,-3.604126e-004
8.714000e+000,-1.290894e-004
8.715000e+000,2.105713e-005
8.716000e+000,-3.814697e-006
8.717000e+000,2.426147e-004
8.718000e+000,2.586365e-004
8.719000e+000,2.416992e-004
8.720000e+000,1.414490e-004
8.721000e+000,4.165649e-005
8.722000e+000,1.983643e-005
8.723000e+000,-2.429199e-004
8.724000e+000,-1.489258e-004
8.725000e+000,7.843018e-005
8.726000e+000,5.087280e-004
8.727000e+000,9.442139e-004
8.728000e+000,9.109497e-004
8.729000e+000,6.329346e-004
8.730000e+000,3.053284e-004
8.731000e+000,-1.388550e-005
8.732000e+000,-1.039124e-004
8.733000e+000,3.890991e-004
8.734000e+000,1.521301e-004
8.735000e+000,-1.215668e-003
8.736000e+000,-1.655273e-003
8.737000e+000,-1.447601e-003
8.738000e+000,-1.276855e-003
8.739000e+000,-6.901550e-004
8.740000e+000,3.956604e-004
8.741000e+000,1.413422e-003
8.742000e+000,1.690063e-003
8.743000e+000,1.291962e-003
8.744000e+000,8.885193e-004
8.745000e+000,2.864075e-004
8.746000e+000,-1.078796e-004
8.747000e+000,-2.897644e-004
8.748000e+000,-4.446411e-004
8.749000e+000,-4.420471e-004
8.750000e+000,-2.037048e-004
8.751000e+000,-4.913330e-005
8.752000e+000,-1.715088e-004
8.753000e+000,-5.996704e-005
8.754000e+000,9.887695e-005
8.755000e+000,2.378845e-004
8.756000e+000,2.159119e-004
8.757000e+000,2.952576e-004
8.758000e+000,3.015137e-004
8.759000e+000,-1.023865e-004
8.760000e+000,-2.162170e-004
8.761000e+000,-1.464844e-004
8.762000e+000,1.344299e-004
8.763000e+000,2.836609e-004
8.764000e+000,1.373291e-004
8.765000e+000,-3.933716e-004
8.766000e+000,-4.957581e-004
8.767000e+000,-3.875732e-005
8.768000e+000,5.366516e-004
8.769000e+000,7.318115e-004
8.770000e+000,4.837036e-004
8.771000e+000,1.309204e-004
8.772000e+000,1.907349e-005
8.773000e+000,-1.831055e-006
8.774000e+000,-1.362610e-004
8.775000e+000,-5.093384e-004
8.776000e+000,-6.933594e-004
8.777000e+000,-5.732727e-004
8.778000e+000,-1.380920e-004
8.779000e+000,3.262329e-004
8.780000e+000,5.007935e-004
8.781000e+000,5.824280e-004
8.782000e+000,6.018066e-004
8.783000e+000,3.198242e-004
8.784000e+000,4.455566e-005
8.785000e+000,-7.705688e-005
8.786000e+000,-1.411438e-004
8.787000e+000,-1.797485e-004
8.788000e+000,-2.194214e-004
8.789000e+000,2.761841e-005
8.790000e+000,2.604675e-004
8.791000e+000,-1.670837e-004
8.792000e+000,-4.916382e-004
8.793000e+000,-1.419067e-004
8.794000e+000,1.737976e-004
8.795000e+000,3.608704e-004
8.796000e+000,8.331299e-005
8.797000e+000,-5.096436e-005
8.798000e+000,-8.209229e-005
8.799000e+000,5.050659e-005
8.800000e+000,2.597046e-004
8.801000e+000,3.833008e-004
8.802000e+000,3.178406e-004
8.803000e+000,1.924133e-004
8.804000e+000,1.161194e-004
8.805000e+000,7.751465e-005
8.806000e+000,7.934570e-005
8.807000e+000,8.911133e-005
8.808000e+000,1.412964e-004
8.809000e+000,1.861572e-005
8.810000e+000,-1.344299e-004
8.811000e+000,-3.126526e-004
8.812000e+000,-4.551697e-004
8.813000e+000,-3.474426e-004
8.814000e+000,3.417969e-005
8.815000e+000,3.248596e-004
8.816000e+000,5.271912e-004
8.817000e+000,3.752136e-004
8.818000e+000,8.285522e-005
8.819000e+000,-2.975464e-005
8.820000e+000,-1.281738e-005
8.821000e+000,-3.204346e-005
8.822000e+000,4.959106e-005
8.823000e+000,1.342773e-004
8.824000e+000,-4.089355e-005
8.825000e+000,-9.693909e-004
8.826000e+000,-1.258240e-003
8.827000e+000,-5.099487e-004
8.828000e+000,4.405212e-004
8.829000e+000,8.302307e-004
8.830000e+000,1.054230e-003
8.831000e+000,8.848572e-004
8.832000e+000,7.164001e-004
8.833000e+000,5.101013e-004
8.834000e+000,1.504517e-004
8.835000e+000,-1.954651e-004
8.836000e+000,-3.764343e-004
8.837000e+000,-3.143311e-004
8.838000e+000,-3.694153e-004
8.839000e+000,-5.242920e-004
8.840000e+000,-3.262329e-004
8.841000e+000,5.752563e-005
8.842000e+000,3.654480e-004
8.843000e+000,8.810425e-004
8.844000e+000,9.884644e-004
8.845000e+000,5.070496e-004
8.846000e+000,2.716064e-005
8.847000e+000,-2.601624e-004
8.848000e+000,-4.962158e-004
8.849000e+000,-4.573059e-004
8.850000e+000,-4.467773e-004
8.851000e+000,-5.049133e-004
8.852000e+000,-4.627991e-004
8.853000e+000,-3.309631e-004
8.854000e+000,-3.997803e-004
8.855000e+000,-2.308655e-004
8.856000e+000,1.640320e-004
8.857000e+000,3.892517e-004
8.858000e+000,6.509399e-004
8.859000e+000,1.041260e-003
8.860000e+000,7.566833e-004
8.861000e+000,1.846313e-005
8.862000e+000,-2.075195e-004
8.863000e+000,-1.800537e-005
8.864000e+000,2.766418e-004
8.865000e+000,1.556396e-004
8.866000e+000,9.963989e-005
8.867000e+000,-2.593994e-006
8.868000e+000,1.289368e-004
8.869000e+000,4.348755e-004
8.870000e+000,2.333069e-004
8.871000e+000,-1.821899e-004
8.872000e+000,-4.191589e-004
8.873000e+000,-4.763794e-004
8.874000e+000,-4.257202e-004
8.875000e+000,-4.931641e-004
8.876000e+000,-5.001831e-004
8.877000e+000,-7.766724e-005
8.878000e+000,5.038452e-004
8.879000e+000,9.628296e-004
8.880000e+000,9.945679e-004
8.881000e+000,4.278564e-004
8.882000e+000,-4.037476e-004
8.883000e+000,-6.655884e-004
8.884000e+000,-3.193665e-004
8.885000e+000,7.644653e-005
8.886000e+000,3.013611e-004
8.887000e+000,2.661133e-004
8.888000e+000,-2.497864e-004
8.889000e+000,-3.129578e-004
8.890000e+000,-2.197266e-005
8.891000e+000,2.177429e-004
8.892000e+000,3.161621e-004
8.893000e+000,3.524780e-004
8.894000e+000,2.416992e-004
8.895000e+000,-7.614136e-005
8.896000e+000,-3.802490e-004
8.897000e+000,-4.310608e-004
8.898000e+000,-1.667786e-004
8.899000e+000,4.125977e-004
8.900000e+000,7.675171e-004
8.901000e+000,3.787231e-004
8.902000e+000,1.452637e-004
8.903000e+000,9.017944e-005
8.904000e+000,5.859375e-005
8.905000e+000,-2.162170e-004
8.906000e+000,-5.335999e-004
8.907000e+000,-6.324768e-004
8.908000e+000,-2.230835e-004
8.909000e+000,1.838684e-004
8.910000e+000,6.140137e-004
8.911000e+000,8.451843e-004
8.912000e+000,6.295776e-004
8.913000e+000,3.356934e-004
8.914000e+000,1.812744e-004
8.915000e+000,2.265930e-004
8.916000e+000,1.817322e-004
8.917000e+000,-4.328918e-004
8.918000e+000,-9.486389e-004
8.919000e+000,-7.354736e-004
8.920000e+000,-3.604126e-004
8.921000e+000,-2.250671e-004
8.922000e+000,-1.408386e-004
8.923000e+000,9.307861e-005
8.924000e+000,5.508423e-005
8.925000e+000,3.814697e-005
8.926000e+000,2.453613e-004
8.927000e+000,4.171753e-004
8.928000e+000,4.145813e-004
8.929000e+000,4.338074e-004
8.930000e+000,3.065491e-004
8.931000e+000,-1.419067e-005
8.932000e+000,-2.813721e-004
8.933000e+000,-3.196716e-004
8.934000e+000,2.975464e-005
8.935000e+000,4.277039e-004
8.936000e+000,6.687927e-004
8.937000e+000,5.683899e-004
8.938000e+000,2.273560e-004
8.939000e+000,-1.266479e-005
8.940000e+000,-2.664185e-004
8.941000e+000,-5.386353e-004
8.942000e+000,-6.294250e-004
8.943000e+000,-3.501892e-004
8.944000e+000,-2.090454e-005
8.945000e+000,2.305603e-004
8.946000e+000,4.667664e-004
8.947000e+000,3.523254e-004
8.948000e+000,1.126099e-004
8.949000e+000,9.918213e-006
8.950000e+000,-3.295898e-005
8.951000e+000,1.907349e-005
8.952000e+000,-2.403259e-004
8.953000e+000,-5.152893e-004
8.954000e+000,-3.657532e-004
8.955000e+000,6.042480e-005
8.956000e+000,5.412292e-004
8.957000e+000,8.088684e-004
8.958000e+000,6.268311e-004
8.959000e+000,2.423096e-004
8.960000e+000,1.603699e-004
8.961000e+000,-1.213074e-004
8.962000e+000,-4.559326e-004
8.963000e+000,-3.617859e-004
8.964000e+000,-1.539612e-004
8.965000e+000,2.572632e-004
8.966000e+000,1.808167e-004
8.967000e+000,2.613831e-004
8.968000e+000,3.833008e-004
8.969000e+000,2.601624e-004
8.970000e+000,1.676941e-004
8.971000e+000,3.326416e-005
8.972000e+000,-1.168823e-004
8.973000e+000,-1.828003e-004
8.974000e+000,-2.035522e-004
8.975000e+000,-2.508545e-004
8.976000e+000,-3.933716e-004
8.977000e+000,-5.963135e-004
8.978000e+000,-5.862427e-004
8.979000e+000,-2.857971e-004
8.980000e+000,6.011963e-005
8.981000e+000,2.371216e-004
8.982000e+000,3.187561e-004
8.983000e+000,3.501892e-004
8.984000e+000,5.209351e-004
8.985000e+000,6.266785e-004
8.986000e+000,8.325195e-004
8.987000e+000,8.007812e-004
8.988000e+000,5.941772e-004
8.989000e+000,2.516174e-004
8.990000e+000,-2.366638e-004
8.991000e+000,-5.686951e-004
8.992000e+000,-5.946350e-004
8.993000e+000,-6.066895e-004
8.994000e+000,-3.495789e-004
8.995000e+000,7.095337e-005
8.996000e+000,8.743286e-005
8.997000e+000,4.302979e-005
8.998000e+000,1.011658e-004
8.999000e+000,1.193237e-004
9.000000e+000,1.754761e-004
9.001000e+000,1.118469e-004
9.002000e+000,1.983643e-005
9.003000e+000,4.089355e-005
9.004000e+000,-4.608154e-005
9.005000e+000,-3.135681e-004
9.006000e+000,-2.720642e-004
9.007000e+000,9.368896e-005
9.008000e+000,3.443909e-004
9.009000e+000,5.230713e-004
9.010000e+000,4.887390e-004
9.011000e+000,1.695251e-004
9.012000e+000,-2.375793e-004
9.013000e+000,-3.820801e-004
9.014000e+000,-1.222229e-004
9.015000e+000,2.713013e-004
9.016000e+000,2.305603e-004
9.017000e+000,2.178955e-004
9.018000e+000,5.056763e-004
9.019000e+000,1.963806e-004
9.020000e+000,-4.786682e-004
9.021000e+000,-8.387756e-004
9.022000e+000,-5.751038e-004
9.023000e+000,-2.716064e-004
9.024000e+000,2.563477e-004
9.025000e+000,9.266663e-004
9.026000e+000,9.570312e-004
9.027000e+000,6.596375e-004
9.028000e+000,4.769897e-004
9.029000e+000,4.806519e-004
9.030000e+000,8.834839e-005
9.031000e+000,-3.775024e-004
9.032000e+000,-5.642700e-004
9.033000e+000,-6.132507e-004
9.034000e+000,-4.315186e-004
9.035000e+000,-2.136230e-004
9.036000e+000,-3.768921e-005
9.037000e+000,-3.588867e-004
9.038000e+000,-4.150391e-004
9.039000e+000,-2.021790e-004
9.040000e+000,-8.804321e-005
9.041000e+000,2.314758e-004
9.042000e+000,4.527283e-004
9.043000e+000,-3.009033e-004
9.044000e+000,-9.126282e-004
9.045000e+000,-6.230164e-004
9.046000e+000,6.652832e-005
9.047000e+000,7.791138e-004
9.048000e+000,1.414032e-003
9.049000e+000,1.447144e-003
9.050000e+000,1.055756e-003
9.051000e+000,7.633972e-004
9.052000e+000,3.648376e-004
9.053000e+000,1.666260e-004
9.054000e+000,1.640320e-004
9.055000e+000,-1.850891e-004
9.056000e+000,-5.847168e-004
9.057000e+000,-8.728027e-004
9.058000e+000,-8.663940e-004
9.059000e+000,-6.558228e-004
9.060000e+000,-4.524231e-004
9.061000e+000,-2.824402e-004
9.062000e+000,1.327515e-004
9.063000e+000,6.098938e-004
9.064000e+000,9.771729e-004
9.065000e+000,1.033630e-003
9.066000e+000,5.349731e-004
9.067000e+000,5.050659e-005
9.068000e+000,-3.057861e-004
9.069000e+000,-5.017090e-004
9.070000e+000,-4.856873e-004
9.071000e+000,-3.456116e-004
9.072000e+000,-2.020264e-004
9.073000e+000,-1.602173e-004
9.074000e+000,-2.465820e-004
9.075000e+000,-4.933167e-004
9.076000e+000,-4.235840e-004
9.077000e+000,-6.423950e-005
9.078000e+000,2.615356e-004
9.079000e+000,5.140686e-004
9.080000e+000,6.153870e-004
9.081000e+000,4.104614e-004
9.082000e+000,2.024841e-004
9.083000e+000,-5.630493e-005
9.084000e+000,-2.294922e-004
9.085000e+000,-9.841919e-005
9.086000e+000,2.842712e-004
9.087000e+000,5.661011e-004
9.088000e+000,6.973267e-004
9.089000e+000,4.039001e-004
9.090000e+000,5.676270e-005
9.091000e+000,-3.329468e-004
9.092000e+000,-6.774902e-004
9.093000e+000,-6.616211e-004
9.094000e+000,-1.167297e-004
9.095000e+000,5.314636e-004
9.096000e+000,7.891846e-004
9.097000e+000,6.370544e-004
9.098000e+000,3.982544e-004
9.099000e+000,1.940918e-004
9.100000e+000,-4.119873e-006
9.101000e+000,-1.045227e-004
9.102000e+000,-2.331543e-004
9.103000e+000,-2.963257e-004
9.104000e+000,-2.697754e-004
9.105000e+000,-3.427124e-004
9.106000e+000,-3.567505e-004
9.107000e+000,-2.140808e-004
9.108000e+000,5.157471e-005
9.109000e+000,-4.379272e-005
9.110000e+000,-1.144409e-004
9.111000e+000,-7.736206e-005
9.112000e+000,1.644897e-004
9.113000e+000,3.945923e-004
9.114000e+000,3.872681e-004
9.115000e+000,2.108765e-004
9.116000e+000,5.416870e-005
9.117000e+000,2.868652e-005
9.118000e+000,1.449585e-004
9.119000e+000,1.145935e-004
9.120000e+000,1.185608e-004
9.121000e+000,1.464844e-004
9.122000e+000,1.373291e-004
9.123000e+000,7.461548e-005
9.124000e+000,-2.059937e-005
9.125000e+000,-1.583862e-004
9.126000e+000,-9.399414e-005
9.127000e+000,3.692627e-005
9.128000e+000,1.599121e-004
9.129000e+000,1.658630e-004
9.130000e+000,9.552002e-005
9.131000e+000,8.239746e-006
9.132000e+000,-4.959106e-005
9.133000e+000,-1.708984e-005
9.134000e+000,-2.746582e-006
9.135000e+000,-9.307861e-006
9.136000e+000,-1.968384e-005
9.137000e+000,-1.510620e-005
9.138000e+000,-1.525879e-007
9.139000e+000,1.968384e-005
9.140000e+000,4.165649e-005
9.141000e+000,4.806519e-005
9.142000e+000,5.081177e-005
9.143000e+000,6.042480e-005
9.144000e+000,6.484985e-005
9.145000e+000,7.125854e-005
9.146000e+000,7.797241e-005
9.147000e+000,7.781982e-005
9.148000e+000,7.247925e-005
9.149000e+000,6.317139e-005
9.150000e+000,6.347656e-005
9.151000e+000,6.301880e-005
9.152000e+000,6.851196e-005
9.153000e+000,7.598877e-005
9.154000e+000,8.010864e-005
9.155000e+000,7.019043e-005
9.156000e+000,5.523682e-005
9.157000e+000,3.753662e-005
9.158000e+000,2.487183e-005
9.159000e+000,2.197266e-005
9.160000e+000,2.380371e-005
9.161000e+000,2.166748e-005
9.162000e+000,2.273560e-005
9.163000e+000,2.975464e-005
9.164000e+000,2.929687e-005
9.165000e+000,3.982544e-005
9.166000e+000,4.608154e-005
9.167000e+000,4.318237e-005
9.168000e+000,4.165649e-005
9.169000e+000,3.967285e-005
9.170000e+000,3.829956e-005
9.171000e+000,3.448486e-005
9.172000e+000,3.234863e-005
9.173000e+000,4.211426e-005
9.174000e+000,5.310059e-005
9.175000e+000,6.317139e-005
9.176000e+000,6.118774e-005
9.177000e+000,5.645752e-005
9.178000e+000,4.272461e-005
9.179000e+000,2.716064e-005
9.180000e+000,1.907349e-005
9.181000e+000,-4.272461e-006
9.182000e+000,-2.349854e-005
9.183000e+000,3.204346e-006
9.184000e+000,3.555298e-005
9.185000e+000,5.737305e-005
9.186000e+000,8.636475e-005
9.187000e+000,9.597778e-005
9.188000e+000,9.414673e-005
9.189000e+000,9.597778e-005
9.190000e+000,7.064819e-005
9.191000e+000,3.585815e-005
9.192000e+000,1.739502e-005
9.193000e+000,2.227783e-005
9.194000e+000,4.684448e-005
